uid,max_distance_from_home,maximum_distance,max_tot,wait,distance_straight_line,sld_avg,radius_of_gyration,norm_uncorrelated_entropy,number_of_visits,nv_avg,number_of_locations,nlr,raw_home_freq,raw_work_freq,raw_least_freq,home_freq_avg,work_freq_avg,hf_tot_df,wf_tot_df,n_user_home,n_user_work,n_user_home_avg,n_user_work_avg,home_entropy,work_entropy,class
676065,0.23685464004637324,0.23685464004637324,0.007206829671825481,0.0,0.23685464004637324,0.007895154668212442,0.11842732002423004,1.0,4,0.13333333333333333,2,0.00088261253309797,2,2,2,0.1,0.06666666666666667,0.002898550724637681,0.028985507246376812,22,39,0.035718414056178475,0.003005432897930875,3.1116116470998265,3.8267064926817658,3
676106,4.115402201848989,4.18913989294236,0.12746390644478786,0.0,21.813878075616714,0.7271292691872238,1.4138508491866728,0.9426807148172599,10,0.3333333333333333,7,0.003089143865842895,3,2,1,0.06666666666666667,0.06666666666666667,0.043478260869565216,0.007246376811594203,129,144,0.035718414056178475,0.003005432897930875,6.334938395954769,6.141765662559495,5
676377,5.531205458274155,5.8319187632160485,0.1774491104678899,0.0,45.17183785049562,1.505727928349854,1.3519113275614065,0.4713567571495798,47,1.5666666666666667,7,0.003089143865842895,36,4,1,0.5,0.13333333333333333,0.11159420289855072,0.06521739130434782,10,45,0.035718414056178475,0.0013871228759680962,2.2985011967431777,4.136994345884443,5
676658,13.911730447170283,15.733495328040368,0.47872661877955525,0.0,120.3316448120349,4.01105482706783,6.388414269491619,0.8382857974615437,20,0.6666666666666666,5,0.002206531332744925,8,6,1,0.06666666666666667,0.2,0.16521739130434782,0.03571428571428571,15,40,0.035718414056178475,0.0013871228759680962,3.1954618442383222,4.1660901114965405,5
676864,1.2915291007182592,1.2915291007182592,0.039297647887582325,0.0,1.2915291007182592,0.043050970023941974,0.6457645513107193,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.03333333333333333,0.03333333333333333,0.0014492753623188406,0.03571428571428571,14,75,0.035718414056178475,0.0015027164489654376,3.6143694458867577,5.2708692807178155,5
677252,2.462379742780033,4.823547231927802,0.14676716195090322,0.0,80.02701207317092,2.6675670691056976,1.3379268041836407,0.652870124884123,47,1.5666666666666667,12,0.00529567519858782,23,12,1,0.9,0.4,0.1391304347826087,0.017857142857142856,9,49,0.035718414056178475,0.0015027164489654376,2.129627763200577,4.851429740738513,5
677291,16.268014766085567,16.268014766085567,0.494990562544885,0.0,375.12156668531014,12.504052222843672,6.643812657814564,0.7441588577355456,37,1.2333333333333334,10,0.00441306266548985,16,9,1,0.6666666666666666,0.3,0.07228915662650602,0.05357142857142857,9,28,0.035718414056178475,0.0015027164489654376,2.343544587505019,4.007448830024647,5
677463,14.917584391268779,14.917584391268779,0.4539007122761355,0.0,357.1987601461285,11.906625338204284,5.170967433553526,0.6384084279261538,64,2.1333333333333333,14,0.00617828773168579,32,10,1,0.03333333333333333,0.3333333333333333,0.04819277108433735,0.07142857142857142,75,167,0.035718414056178475,0.003005432897930875,4.931801014138411,5.9048539522577865,5
677473,12.168953186742652,12.168953186742652,0.370267489309484,0.0,316.77293072363125,10.559097690787707,2.4377521612900566,0.6204323675425332,127,4.233333333333333,24,0.01059135039717564,63,21,1,0.1,0.7,0.012048192771084338,0.03571428571428571,47,210,0.035718414056178475,0.003005432897930875,3.9262932147186027,6.20135177224775,5
677477,11.246195240578874,11.968401271235164,0.3641652508431495,0.0,98.87910213590631,3.295970071196877,2.862439726057553,0.692649299407779,45,1.5,8,0.00353045013239188,23,10,1,4.066666666666666,0.3333333333333333,0.012048192771084338,0.058823529411764705,352,89,0.035718414056178475,0.0012715293029707548,7.2119405522179845,4.957508928475382,5
677480,11.497934095721094,11.497934095721094,0.3498502397483662,0.0,278.3857305918493,9.279524353061644,2.294821189103885,0.5566422996841572,138,4.6,27,0.011915269196822596,71,31,1,0.06666666666666667,1.0333333333333334,0.04426559356136821,0.23529411764705882,78,21,0.035718414056178475,0.00034678071899202405,4.97209861244822,2.9184910666644197,5
677483,14.63063195414758,14.63063195414758,0.4451695456085,0.0,115.33253703489804,3.844417901163268,4.430786490195143,0.7580729711279574,29,0.9666666666666667,9,0.003971756398940865,10,10,1,0.2,0.3333333333333333,0.002012072434607646,0.17647058823529413,24,46,0.035718414056178475,0.003930181481909606,3.546774395154792,4.315579395499226,5
677542,9.451046403772365,9.451046403772365,0.2875691252625267,0.0,20.015927295463843,0.6671975765154614,1.8497408506282254,0.7148032861414374,25,0.8333333333333334,5,0.002206531332744925,15,4,1,0.03333333333333333,0.13333333333333333,0.04024144869215292,0.030303030303030304,9,19,0.035718414056178475,0.003930181481909606,2.507340349270832,3.7783055165122725,5
677782,6.229215327173659,7.866433587924373,0.23935375292541597,0.0,155.80095178883641,5.19336505962788,2.930569719447374,0.7839501017551112,49,1.6333333333333333,13,0.005736981465136805,15,13,1,2.1,0.43333333333333335,0.002012072434607646,0.045454545454545456,30,20,0.035718414056178475,0.003930181481909606,3.380196055009655,3.117488510644425,5
677840,5.816236292956173,5.816236292956173,0.17697193640039321,0.0,16.510998873738828,0.5503666291246276,2.4539492093159807,0.886859507142915,8,0.26666666666666666,3,0.001323918799646955,4,3,1,0.13333333333333333,0.1,0.002012072434607646,0.10606060606060606,45,19,0.035718414056178475,0.003930181481909606,3.73141467260107,3.693604010302113,5
677852,10.255861847500594,10.255861847500594,0.312057426691067,0.0,127.02031540120393,4.234010513373464,3.892386254105357,0.714098406396967,29,0.9666666666666667,8,0.00353045013239188,16,4,1,0.7666666666666667,0.13333333333333333,0.023138832997987926,0.0106951871657754,41,136,0.035718414056178475,0.013408854467691597,3.750874365127496,6.092712626209945,5
677853,0.6517888636131908,0.6517888636131908,0.019832127084921262,0.0,0.6517888636131908,0.021726295453773026,0.32589443193657835,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,1.5,0.03333333333333333,0.001006036217303823,0.0106951871657754,81,171,0.035718414056178475,0.013408854467691597,4.977589964259296,6.488124275828649,1
677980,5.728913344568328,5.728913344568328,0.17431494131112835,0.0,68.46679835097595,2.2822266116991985,1.973095130114608,0.7990581767933103,33,1.1,8,0.00353045013239188,15,4,1,0.5333333333333333,0.13333333333333333,0.026156941649899398,0.0106951871657754,9,15,0.035718414056178475,0.013408854467691597,2.4567566383290624,3.0414300972586354,5
677982,4.963239341250849,4.788232220786987,0.14569262412424022,0.0,27.307176648567378,0.9102392216189126,1.5940218683692928,0.7551496525662583,20,0.6666666666666666,7,0.003089143865842895,9,6,1,0.06666666666666667,0.2,0.01006036217303823,0.0053475935828877,8,1536,0.035718414056178475,0.013408854467691597,2.216917186688699,9.979213062825618,5
677992,18.83347429386101,20.05130366931624,0.6101055491862809,0.0,199.16116192771972,6.638705397590657,8.178433738548152,0.9019717376452089,26,0.8666666666666667,16,0.00706090026478376,7,3,1,0.6,0.1,0.014084507042253521,0.11038961038961038,27,6,0.035718414056178475,0.013408854467691597,3.9361890887825863,2.008397525195244,5
678203,14.30628232811326,14.897075369827734,0.4532766796448453,0.0,127.45128448711806,4.248376149570602,2.9548396993059707,0.71536992044978,67,2.2333333333333334,17,0.007502206531332745,20,18,1,0.16666666666666666,0.6,0.02414486921529175,0.025974025974025976,24,12,0.035718414056178475,0.013408854467691597,2.7143050288166775,1.7506086426005822,5
678250,8.014399965722692,8.014399965722692,0.24385595934932508,0.0,20.290776057806497,0.6763592019268833,2.719356976236992,0.9211854965885544,7,0.23333333333333334,4,0.00176522506619594,3,2,1,0.1,0.06666666666666667,0.06237424547283702,0.006493506493506494,5,58,0.035718414056178475,0.013408854467691597,1.7534343861887849,5.034919073489651,5
678395,6.03357445548809,6.03357445548809,0.18358493379933957,0.0,19.651481016638655,0.6550493672212885,2.205839620122006,0.7233083338141042,9,0.3,4,0.00176522506619594,6,1,1,0.1,0.03333333333333333,0.07746478873239436,0.006493506493506494,40,289,0.035718414056178475,0.013408854467691597,4.357264535313854,7.038081397494587,5
678438,12.425072400138616,17.239650959871813,0.5245547566439632,0.0,114.77945005720088,3.8259816685733625,3.8281945262168655,0.5814562529365955,32,1.0666666666666667,5,0.002206531332744925,23,4,1,0.06666666666666667,0.13333333333333333,0.03219315895372234,0.006493506493506494,31,73,0.035718414056178475,0.013408854467691597,3.608089536250869,5.403597587982944,5
678573,22.69644805638197,22.69644805638197,0.6905899553656811,0.0,145.93554347141338,4.864518115713779,9.65818642698019,0.8203016440559322,17,0.5666666666666667,8,0.00353045013239188,7,4,1,0.06666666666666667,0.13333333333333333,0.007042253521126761,0.006493506493506494,171,91,0.035718414056178475,0.013408854467691597,6.488124275828649,4.981773204309072,5
678874,1.0965995241091022,1.0965995241091022,0.03336648159779292,0.0,1.0965995241091022,0.03655331747030341,0.548299762671836,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.23333333333333334,0.03333333333333333,0.001006036217303823,0.032467532467532464,11,14,0.035718414056178475,0.013408854467691597,2.410504631879692,3.2719578718928117,5
678889,5.138885663909849,4.5312417500368385,0.1378731169800443,0.0,7.390180786124088,0.24633935953746958,2.067227159296812,1.0,4,0.13333333333333333,4,0.00176522506619594,1,1,1,0.06666666666666667,0.03333333333333333,0.02414486921529175,0.006493506493506494,105,16,0.035718414056178475,0.013408854467691597,6.089138926127627,3.3909611354899147,5
678899,8.977123883545943,8.977123883545943,0.2731489776131272,0.0,17.954247767091886,0.5984749255697295,4.2318570177282275,0.9182958340544894,3,0.1,2,0.00088261253309797,2,1,1,0.26666666666666666,0.03333333333333333,0.002012072434607646,0.12337662337662338,37,334,0.035718414056178475,0.013408854467691597,3.416340745036091,8.22155977691404,5
678912,0.4880576797565375,0.4880576797565375,0.014850241343564387,0.0,0.4880576797565375,0.01626858932521792,0.24402883993274863,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.3,0.03333333333333333,0.008048289738430584,0.23529411764705882,1908,297,0.035718414056178475,0.013408854467691597,10.351985799085762,7.916657452626456,1
678942,9.629956887594282,9.629956887594282,0.2930128749950885,0.0,9.629956887594282,0.32099856291980944,4.814978786879102,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.06666666666666667,0.03333333333333333,0.006036217303822937,0.029411764705882353,74,145,0.035718414056178475,0.013408854467691597,4.698845980172163,5.178978084975399,3
678948,11.847025706848903,11.847025706848903,0.360472129109574,0.0,33.13523101576323,1.1045077005254411,5.62223117543076,0.9609640474436812,5,0.16666666666666666,4,0.00176522506619594,2,1,1,0.1,0.03333333333333333,0.03219315895372234,0.058823529411764705,57,210,0.035718414056178475,0.004623742919893654,4.621211309847216,6.20135177224775,5
678966,14.673980322019407,14.673980322019407,0.4464885161962948,0.0,130.3491060948584,4.344970203161947,5.402767660098545,0.6528840805090079,30,1.0,7,0.003089143865842895,19,3,1,0.3,0.1,0.07847082494969819,0.08823529411764706,6,136,0.035718414056178475,0.004623742919893654,1.5995132716329574,6.092712626209945,5
679008,4.471349506969043,4.471349506969043,0.1360507621620485,0.0,9.000186499031908,0.30000621663439697,1.6647803031065025,0.7896900821428475,6,0.2,3,0.001323918799646955,4,1,1,0.03333333333333333,0.03333333333333333,0.004024144869215292,0.037037037037037035,11,24,0.035718414056178475,0.004623742919893654,3.149229761516282,3.1717188133725838,5
679040,7.598959371422752,7.6945967815928125,0.23412523557680268,0.0,35.556391280128125,1.1852130426709375,2.0165191793676462,0.6343381473160755,27,0.9,10,0.00441306266548985,17,2,1,0.36666666666666664,0.06666666666666667,0.0030181086519114686,0.14814814814814814,48,12,0.035718414056178475,0.004623742919893654,4.066319340042174,3.5,5
679554,12.316319449209528,12.316319449209528,0.374751435888552,0.0,189.196096785486,6.3065365595162,3.5593827024099753,0.6902046168837981,52,1.7333333333333334,17,0.007502206531332745,26,6,1,0.06666666666666667,0.2,0.001006036217303823,0.018518518518518517,9,34,0.035718414056178475,0.004623742919893654,2.102131444182858,4.24739719443927,5
679595,9.467170999485253,10.896649846615235,0.3315548279852317,0.0,426.42364069513815,14.214121356504604,3.1891361123122506,0.5888585367130843,113,3.7666666666666666,17,0.007502206531332745,47,35,1,0.03333333333333333,1.1666666666666667,0.012389380530973451,0.009259259259259259,70,39,0.035718414056178475,0.0008091550109813894,4.691825050709338,3.8267064926817658,5
679625,2.866117264895934,2.866117264895934,0.08720799788232644,0.0,5.732234529791868,0.1910744843263956,1.3511006418468194,0.9182958340544894,3,0.1,2,0.00088261253309797,2,1,1,0.4,0.03333333333333333,0.0035398230088495575,0.008849557522123894,1908,83,0.006473240087851115,0.0002311871459946827,10.351985799085762,5.694884082543546,1
679641,1.754930676470311,1.754930676470311,0.053397672381283214,0.0,3.509861352940622,0.11699537843135406,0.759907275493009,0.8112781244591328,4,0.13333333333333333,2,0.00088261253309797,3,1,1,2.566666666666667,0.03333333333333333,0.0017699115044247787,0.13274336283185842,22,14,0.006473240087851115,0.0017339035949601202,3.258361246230104,3.4594911601991543,5
680376,6.286867548921503,6.286867548921503,0.19129194000815603,0.0,6.286867548921503,0.20956225163071676,3.143433807684295,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.3333333333333333,0.03333333333333333,0.15398230088495576,0.02654867256637168,352,6,0.0008091550109813894,0.0017339035949601202,6.9204558954394475,1.7450972181704334,5
680488,6.675105036116104,7.551503685035121,0.22977130958276915,0.0,33.993715139238574,1.1331238379746191,2.4239144868421225,0.7851347742968419,13,0.43333333333333335,5,0.002206531332744925,7,3,1,0.06666666666666667,0.1,0.18584070796460178,0.008849557522123894,10,1908,0.0004623742919893654,0.0017339035949601202,2.729468869651031,10.351985799085762,5
680525,3.366702954554448,3.366702954554448,0.10243943181503669,0.0,5.601926780689974,0.18673089268966578,1.4153062657222781,0.9463946303571862,4,0.13333333333333333,3,0.001323918799646955,2,1,1,1.3333333333333333,0.03333333333333333,0.04424778761061947,0.009009009009009009,46,136,0.005548491503872385,0.0004623742919893654,4.315579395499226,6.092712626209945,4
680542,4.179843637197573,4.179843637197573,0.12718104716989548,0.0,156.9869485229579,5.232898284098597,0.9231720116123973,0.5184758242762233,136,4.533333333333333,10,0.00441306266548985,78,38,1,0.16666666666666666,1.2666666666666666,0.06371681415929203,0.04504504504504504,112,78,0.005548491503872385,0.004508149346896312,5.175316246898908,4.916755551275877,3
680568,11.676390106933903,11.676390106933903,0.3552801611401206,0.0,11.676390106933903,0.3892130035644634,5.504303209611207,0.9182958340544894,3,0.1,2,0.00088261253309797,2,1,1,0.5,0.03333333333333333,0.0017699115044247787,0.02702702702702703,198,115,0.005548491503872385,0.004508149346896312,6.087519000821388,5.124258311259843,4
680671,11.737554105810535,11.737554105810535,0.35714121195958237,0.0,430.03834141389575,14.334611380463192,3.425841185203799,0.5520163738860291,113,3.7666666666666666,15,0.006619593998234775,65,21,1,0.3,0.7,0.0920353982300885,0.02702702702702703,133,105,0.005548491503872385,0.004508149346896312,5.613783080016464,6.089138926127627,5
680679,12.477079251656251,12.477079251656251,0.3796429107360914,0.0,251.77417715935653,8.392472571978551,2.1779578915398536,0.7031800826477674,133,4.433333333333334,19,0.008384819064430714,39,31,1,0.3,1.0333333333333334,0.0584070796460177,0.06306306306306306,352,352,0.005548491503872385,0.004508149346896312,6.9204558954394475,7.2119405522179845,5
680686,11.041049198230274,13.040208877841913,0.3967773831630797,0.0,267.63534519242654,8.921178173080884,2.5675011856108987,0.6110966260659733,117,3.9,10,0.00441306266548985,58,34,1,0.23333333333333334,1.1333333333333333,0.08141592920353982,0.018018018018018018,16,105,0.0010403421569760722,0.002311871459946827,3.4540620313305963,4.837921432076787,5
680764,5.606224056820359,5.433684909710517,0.1653319589896366,0.0,12.821042489593264,0.42736808298644213,1.5303752052791284,0.8437590816619513,12,0.4,5,0.002206531332744925,6,2,1,0.3,0.06666666666666667,0.1095890410958904,0.009009009009009009,305,32,0.0010403421569760722,0.002311871459946827,7.484909577655798,4.936286231168867,5
681095,6.331279522622544,6.331279522622544,0.19264327317093607,0.0,28.36946637271341,0.945648879090447,2.7586289472366143,0.6386009056011303,17,0.5666666666666667,4,0.00176522506619594,12,3,1,1.1666666666666667,0.1,0.3013698630136986,0.02702702702702703,67,21,0.00034678071899202405,0.002311871459946827,4.998436879506099,4.013111135723804,5
681101,8.56631308084215,8.56631308084215,0.2606491444586976,0.0,222.13231069801614,7.404410356600538,1.764809982227694,0.6512718835357812,94,3.1333333333333333,13,0.005736981465136805,32,29,1,0.8333333333333334,0.9666666666666667,0.0684931506849315,0.018018018018018018,82,34,0.00520171078488036,0.0006935614379840481,5.199142253173891,3.903765380403336,5
681202,3.211224908372897,3.211224908372897,0.09770866615927722,0.0,3.211224908372897,0.10704083027909657,1.6056124657667972,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.03333333333333333,0.03333333333333333,0.1004566210045662,0.09009009009009009,1908,54,0.00520171078488036,0.0009247485839787308,10.351985799085762,4.859672172709484,1
681279,9.360839650834286,9.360839650834286,0.28482438400035054,0.0,40.45147305542835,1.348382435180945,3.0699540203550835,0.884514765676856,13,0.43333333333333335,8,0.00353045013239188,5,2,1,0.16666666666666666,0.06666666666666667,0.1917808219178082,0.3076923076923077,40,15,0.00520171078488036,0.006357646514853774,4.0319434283631574,3.7887549139935035,5
681291,12.61111896126121,13.602777558578222,0.4138947875760832,0.0,136.96046750866253,4.565348916955418,5.362808504667262,0.9784957360855946,18,0.6,14,0.00617828773168579,2,2,1,0.23333333333333334,0.06666666666666667,0.0319634703196347,0.2830188679245283,26,26,0.00520171078488036,0.006357646514853774,3.6162199540533404,3.2498349316234294,5
681428,11.060548430710618,11.060866089725216,0.33655147273413344,0.0,177.95955353768986,5.931985117922995,3.8426228728991276,0.6535664724774598,46,1.5333333333333334,10,0.00441306266548985,22,13,1,0.06666666666666667,0.43333333333333335,0.0319634703196347,0.10909090909090909,89,90,0.00520171078488036,0.006357646514853774,4.957508928475382,4.9044695685534805,5
681636,4.1968412485659226,4.1968412485659226,0.12769823733317706,0.0,10.769888031430153,0.3589962677143384,1.4444186098968002,0.9283832117695864,8,0.26666666666666666,5,0.002206531332744925,3,2,1,0.03333333333333333,0.06666666666666667,0.2968036529680365,0.06,28,32,0.00520171078488036,0.006357646514853774,3.0469878349472737,4.588131025553737,5
682123,2.744673109442449,3.1221354667129004,0.09499792157991867,0.0,89.05256094096752,2.968418698032251,1.0677514010619316,0.5650087979546383,79,2.6333333333333333,12,0.00529567519858782,49,13,1,0.06666666666666667,0.43333333333333335,0.005893909626719057,0.004,297,17,0.0024274650329441684,0.0018494971679574616,7.382208473668232,3.2146992316560676,5
682133,1.63961420811685,1.63961420811685,0.04988891213230885,0.0,6.194415543437101,0.20648051811457002,0.5602993250745955,0.4878527713892914,13,0.43333333333333335,3,0.001323918799646955,11,1,1,1.7,0.03333333333333333,0.05108055009823183,0.008,24,67,0.00034678071899202405,0.0018494971679574616,3.9937522533155567,5.800752483403994,5
682185,5.811209109470583,5.811209109470583,0.17681897315212172,0.0,31.1811853227797,1.0393728440926566,2.4407863935871696,0.6445680921309757,16,0.5333333333333333,5,0.002206531332744925,11,2,1,0.03333333333333333,0.06666666666666667,0.005893909626719057,0.036,46,34,0.0011559357299734134,0.062651716564559,4.315579395499226,3.442048778601933,5
682709,12.548987868822687,12.548987868822687,0.38183089048499375,0.0,431.9799752724031,14.399332509080104,4.692619577942025,0.6818964005384757,99,3.3,19,0.008384819064430714,44,18,1,0.9666666666666667,0.6,0.023575638506876228,0.02,166,6,0.0016183100219627788,0.062651716564559,6.106065601502862,1.4513146886497208,5
683002,1.0177939865194288,1.0177939865194288,0.03096864769217798,0.0,1.0177939865194288,0.033926466217314294,0.47979268679229387,0.9182958340544894,3,0.1,2,0.00088261253309797,2,1,1,0.9,0.03333333333333333,0.003929273084479371,0.008,171,102,0.0016183100219627788,0.062651716564559,6.488124275828649,5.314080897415826,1
683014,4.4368683540162355,4.4368683540162355,0.13500159632695913,0.0,4.4368683540162355,0.14789561180054117,2.2184342037335014,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.2,0.03333333333333333,0.003929273084479371,0.004,191,305,0.0016183100219627788,0.062651716564559,5.858929018730997,7.484909577655798,1
683199,7.519170132227132,7.519170132227132,0.22878748926273434,0.0,206.52103409239803,6.8840344697466005,3.070523837892178,0.7698977120379326,51,1.7,5,0.002206531332744925,22,17,1,0.5666666666666667,0.5666666666666667,0.003929273084479371,0.012,46,6,0.0020806843139521444,0.062651716564559,4.211338128468833,2.0118820472930268,4
683257,5.914122461736001,5.914122461736001,0.17995034098425808,0.0,13.096748088306747,0.43655826961022487,2.6585245946647538,0.9697238998682475,6,0.2,5,0.002206531332744925,2,1,1,0.5,0.03333333333333333,0.0137524557956778,0.04,8,297,0.0020806843139521444,0.062651716564559,2.247224320061398,7.916657452626456,5
683298,23.782619986848673,23.782619986848673,0.7236391542146409,0.0,186.57102447727175,6.2190341492423915,10.193700614551059,0.83735163018581,23,0.7666666666666667,8,0.00353045013239188,8,6,1,0.8333333333333334,0.2,0.003929273084479371,0.06,60,92,0.0020806843139521444,0.062651716564559,4.892039242646121,5.2398766916275745,5
683586,9.037931955961433,10.9939841694564,0.3345164414279804,0.0,89.46086744410505,2.9820289148035015,3.3058975753807873,0.6145117017839954,31,1.0333333333333334,9,0.003971756398940865,20,3,1,0.03333333333333333,0.1,0.03929273084479371,0.04,101,39,0.0020806843139521444,0.062651716564559,5.342443265987767,4.105240638008475,5
683702,5.637326937866387,5.637326937866387,0.1715282210120192,0.0,34.58013160581469,1.1526710535271565,1.6686878091578967,0.509583163866309,23,0.7666666666666667,3,0.001323918799646955,19,3,1,0.13333333333333333,0.1,0.03929273084479371,0.036,40,119,0.006242052941856433,0.062651716564559,4.028247596048836,6.1424992759683255,4
683876,4.147329559966419,4.147329559966419,0.12619173399243092,0.0,21.36219963154372,0.7120733210514574,1.7567401016558364,0.7627069065377661,10,0.3333333333333333,5,0.002206531332744925,6,1,1,0.8,0.03333333333333333,0.03929273084479371,0.01282051282051282,44,7,0.006242052941856433,0.062651716564559,4.305054829437603,0.8809796561597344,5
684059,8.205293437697165,8.205293437697165,0.24966431817106513,0.0,35.760230296305764,1.1920076765435255,2.7854656231786175,0.93102562070795,14,0.4666666666666667,6,0.00264783759929391,5,2,1,0.7666666666666667,0.06666666666666667,0.0019646365422396855,0.01282051282051282,10,14,0.006242052941856433,0.062651716564559,2.503224532837602,3.6421498816369047,5
684060,1.9348438002269543,2.27626025524045,0.06926028531698637,0.0,16.36147322667967,0.5453824408893223,1.22625852990137,0.9560601783482665,16,0.5333333333333333,9,0.003971756398940865,3,3,1,0.06666666666666667,0.1,0.0275049115913556,0.01282051282051282,74,198,0.006242052941856433,0.062651716564559,4.660048714491214,6.087519000821388,3
684068,1.252180787466831,1.252180787466831,0.03810038786590339,0.0,6.604147034724261,0.2201382344908087,0.4124870664993988,0.4821022921402597,25,0.8333333333333334,3,0.001323918799646955,21,3,1,0.36666666666666664,0.1,0.021611001964636542,0.0078125,79,102,0.006242052941856433,0.062651716564559,5.000063313215951,5.314080897415826,4
684090,5.6173295318809915,5.6173295318809915,0.17091975541984472,0.0,24.14753244926776,0.8049177483089254,2.1994325211619117,0.979569764547061,8,0.26666666666666666,7,0.003089143865842895,2,1,1,0.03333333333333333,0.03333333333333333,0.08447937131630648,0.0078125,40,22,0.006242052941856433,0.062651716564559,4.21805608973603,3.509554882328802,5
684155,6.381647313696957,6.381647313696957,0.19417582533520156,0.0,47.54337457097623,1.5847791523658745,2.333411379798046,0.8282329275323219,23,0.7666666666666667,8,0.00353045013239188,9,5,1,0.8666666666666667,0.16666666666666666,0.019646365422396856,0.0078125,52,30,0.006242052941856433,0.062651716564559,4.34291151381887,4.1144836040036665,5
684489,11.988623132965985,11.988623132965985,0.3647805460010265,0.0,553.1086764130089,18.43695588043363,3.3965473530303245,0.5919418091407204,124,4.133333333333334,13,0.005736981465136805,57,36,1,3.8,1.2,0.0019646365422396855,0.1015625,59,27,0.00011559357299734135,0.062651716564559,4.662065296724643,3.2626452639468067,5
685222,13.495250659880009,13.495250659880009,0.4106230423237802,0.0,113.95568676097376,3.7985228920324587,3.067630030411232,0.6463614038999681,43,1.4333333333333333,12,0.00529567519858782,24,7,1,0.8666666666666667,0.23333333333333334,0.0019646365422396855,0.10909090909090909,28,13,0.0008091550109813894,0.062651716564559,3.3900477324279,2.1824948012154213,5
685413,6.695779801812915,6.695779801812915,0.203734005558292,0.0,6.695779801812915,0.22319266006043048,3.3478900358566546,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.4666666666666667,0.03333333333333333,0.0019646365422396855,0.03636363636363636,1536,1908,0.0034678071899202404,0.062651716564559,9.979213062825618,10.351985799085762,1
685529,5.20446303852527,7.898240927094989,0.24032156202415994,0.0,223.05974055401663,7.435324685133888,2.491949334170298,0.6924862793712321,73,2.433333333333333,10,0.00441306266548985,29,21,1,0.03333333333333333,0.7,0.007858546168958742,0.03636363636363636,71,46,0.0034678071899202404,0.062651716564559,5.156747722477517,4.18964964766694,5
685554,2.923596242616607,2.923596242616607,0.08895692373010565,0.0,22.51892257362564,0.7506307524541881,1.1687564000079476,0.5961254301173212,19,0.6333333333333333,4,0.00176522506619594,14,3,1,0.06666666666666667,0.1,0.009823182711198428,0.05454545454545454,71,82,0.00034678071899202405,0.062651716564559,5.156747722477517,5.199142253173891,5
685559,14.368743426512118,14.368743426512118,0.4372010041802873,0.0,71.71999827251538,2.390666609083846,2.476294898853484,0.6853738241399884,39,1.3,9,0.003971756398940865,21,7,1,0.16666666666666666,0.23333333333333334,0.011787819253438114,0.14545454545454545,74,15,0.00034678071899202405,0.062651716564559,4.6729910435182935,2.7437172757481134,5
685909,8.521819826887524,10.40260173249419,0.31652231434116773,0.0,276.08046006622516,9.202682002207505,3.348823266607104,0.5750987060230699,72,2.4,14,0.00617828773168579,42,13,1,1.0666666666666667,0.43333333333333335,0.21739130434782608,0.038461538461538464,6,251,0.0017339035949601202,0.062651716564559,1.5141639234664523,6.97557960641818,5
685970,10.910077848653245,10.910077848653245,0.3319634048385368,0.0,88.7215406768133,2.9573846892271103,2.735659500154159,0.7452625852449429,47,1.5666666666666667,8,0.00353045013239188,19,11,1,0.03333333333333333,0.36666666666666664,0.17391304347826086,0.007692307692307693,33,609,0.0017339035949601202,0.062651716564559,3.8026846482241914,8.645792335512201,5
686158,9.997554239988625,11.32200063296886,0.34449707250882405,0.0,478.675197364082,15.955839912136067,4.5446438987248925,0.5948286341511256,66,2.2,7,0.003089143865842895,31,27,1,0.8333333333333334,0.9,0.5660377358490566,0.14615384615384616,5,95,0.0017339035949601202,0.062651716564559,1.6090977818074506,5.693369631351641,5
686164,6.212346716659598,6.212346716659598,0.18902447780007314,0.0,121.10676653959285,4.036892217986429,2.2445847855043124,0.620237395981784,46,1.5333333333333334,8,0.00353045013239188,29,5,1,1.5666666666666667,0.16666666666666666,0.2916666666666667,0.08461538461538462,87,59,0.004854930065888337,0.062651716564559,5.110362242662511,4.662065296724643,5
686434,7.550976154030519,9.614446571088356,0.2925409390887772,0.0,42.1645458322116,1.40548486107372,2.98329181704687,0.6958688724473058,16,0.5333333333333333,6,0.00264783759929391,10,2,1,0.9333333333333333,0.06666666666666667,0.20833333333333334,0.0010787486515641855,50,65,0.004854930065888337,0.062651716564559,4.157165289696303,4.900479415888299,5
686886,6.888168970430066,6.888168970430066,0.20958787427986933,0.0,56.3773495878141,1.87924498626047,1.5168143982174267,0.6837379863184756,37,1.2333333333333334,10,0.00441306266548985,19,8,1,0.16666666666666666,0.26666666666666666,0.14122137404580154,0.005393743257820928,7,29,0.004854930065888337,0.062651716564559,1.9811037494942307,3.965470141126376,5
